week,topic,activity,momentum
2024-04-01,US & International Politics,0,-1.0
2024-04-08,US & International Politics,0,-1.0
2024-04-15,US & International Politics,0,-1.0
2024-04-22,US & International Politics,0,-1.0
2024-04-29,US & International Politics,0,-1.0
2024-05-06,US & International Politics,0,-1.0
2024-05-13,US & International Politics,0,-1.0
2024-05-20,US & International Politics,0,-1.0
2024-05-27,US & International Politics,0,-1.0
2024-06-03,US & International Politics,0,-1.0
2024-06-10,US & International Politics,0,-1.0
2024-06-17,US & International Politics,0,-1.0
2024-06-24,US & International Politics,0,-1.0
2024-07-01,US & International Politics,0,-1.0
2024-07-08,US & International Politics,0,-1.0
2024-07-15,US & International Politics,0,-1.0
2024-07-22,US & International Politics,0,-1.0
2024-07-29,US & International Politics,0,-1.0
2024-08-05,US & International Politics,0,-1.0
2024-08-12,US & International Politics,0,-1.0
2024-08-19,US & International Politics,0,-1.0
2024-08-26,US & International Politics,0,-1.0
2024-09-02,US & International Politics,0,-1.0
2024-09-09,US & International Politics,0,-1.0
2024-09-16,US & International Politics,0,-1.0
2024-09-23,US & International Politics,0,-1.0
2024-09-30,US & International Politics,0,-1.0
2024-10-07,US & International Politics,0,-1.0
2024-10-14,US & International Politics,0,-1.0
2024-10-21,US & International Politics,1,1.9999996400000435
2024-10-28,US & International Politics,1,1.9999998200000109
2024-11-04,US & International Politics,0,1.9999998200000109
2024-11-11,US & International Politics,0,1.9999998200000109
2024-11-18,US & International Politics,1,0.9999999200000032
2024-11-25,US & International Politics,2,0.7999999568000009
2024-12-02,US & International Politics,0,0.7999999568000009
2024-12-09,US & International Politics,0,0.7999999568000009
2024-12-16,US & International Politics,0,0.19999997120000068
2024-12-23,US & International Politics,1,-0.5000000099999998
2024-12-30,US & International Politics,0,-0.5000000099999998
2025-01-06,US & International Politics,0,-0.5000000099999998
2025-01-13,US & International Politics,1,-1.9999999656405976e-08
2025-01-20,US & International Politics,0,-0.40000001439999966
2025-01-27,US & International Politics,0,-0.40000001439999966
2025-02-03,US & International Politics,0,-0.40000001439999966
2025-02-10,US & International Politics,0,-1.0
2025-02-17,US & International Politics,0,-1.0
2025-02-24,US & International Politics,0,-1.0
2025-03-03,US & International Politics,0,-1.0
2025-03-10,US & International Politics,0,-1.0
2025-03-17,US & International Politics,1,0.49999991000000543
2025-03-24,US & International Politics,0,0.49999991000000543
2025-03-31,US & International Politics,0,0.49999991000000543
2025-04-07,US & International Politics,0,1.9999996400000435
2025-04-14,US & International Politics,0,-1.0
2025-04-21,US & International Politics,0,-1.0
2025-04-28,US & International Politics,0,-1.0
2025-05-05,US & International Politics,0,-1.0
2025-05-12,US & International Politics,0,-1.0
2025-05-19,US & International Politics,0,-1.0
2025-05-26,US & International Politics,0,-1.0
2025-06-02,US & International Politics,0,-1.0
2025-06-09,US & International Politics,0,-1.0
2025-06-16,US & International Politics,0,-1.0
2025-06-23,US & International Politics,0,-1.0
2025-06-30,US & International Politics,0,-1.0
2025-07-07,US & International Politics,0,-1.0
2025-07-14,US & International Politics,0,-1.0
2025-07-21,US & International Politics,0,-1.0
2025-07-28,US & International Politics,0,-1.0
2025-08-04,US & International Politics,0,-1.0
2025-08-11,US & International Politics,0,-1.0
2025-08-18,US & International Politics,0,-1.0
2025-08-25,US & International Politics,0,-1.0
2025-09-01,US & International Politics,0,-1.0
2025-09-08,US & International Politics,0,-1.0
2025-09-15,US & International Politics,0,-1.0
2025-09-22,US & International Politics,0,-1.0
2025-09-29,US & International Politics,0,-1.0
2025-10-06,US & International Politics,0,-1.0
2025-10-13,US & International Politics,0,-1.0
2025-10-20,US & International Politics,0,-1.0
2025-10-27,US & International Politics,0,-1.0
2025-11-03,US & International Politics,0,-1.0
2025-11-10,US & International Politics,0,-1.0
2025-11-17,US & International Politics,0,-1.0
2025-11-24,US & International Politics,0,-1.0
2025-12-01,US & International Politics,0,-1.0
2025-12-08,US & International Politics,0,-1.0
2025-12-15,US & International Politics,0,-1.0
2025-12-22,US & International Politics,0,-1.0
2025-12-29,US & International Politics,0,-1.0
2026-01-05,US & International Politics,0,-1.0
2026-01-12,US & International Politics,0,-1.0
2026-01-19,US & International Politics,3,1.9999998800000047
2026-01-26,US & International Politics,0,1.9999998800000047
2026-02-02,US & International Politics,2,1.9999999280000016
2026-02-09,US & International Politics,5,1.9999999640000001
2026-02-16,US & International Politics,1,1.181818158016529
2026-02-23,US & International Politics,3,1.3571428369387757
2026-03-02,US & International Politics,1,0.9999999840000002
2026-03-09,US & International Politics,1,0.12499999156250019
2026-03-16,US & International Politics,2,0.16666665888888899
2026-03-23,US & International Politics,0,-0.33333333777777774
2026-03-30,US & International Politics,0,-0.5000000033333333
2026-04-06,US & International Politics,0,-0.6666666688888889
2026-04-13,US & International Politics,0,-1.0
2026-04-20,US & International Politics,0,-1.0
2026-04-27,US & International Politics,0,-1.0
2026-05-04,US & International Politics,0,-1.0
2026-05-11,US & International Politics,0,-1.0
2026-05-18,US & International Politics,0,-1.0
2026-05-25,US & International Politics,0,-1.0
2026-06-01,US & International Politics,0,-1.0
2026-06-08,US & International Politics,0,-1.0
2026-06-15,US & International Politics,0,-1.0
2026-06-22,US & International Politics,0,-1.0
2026-06-29,US & International Politics,0,-1.0
